customer_id,full_name,document_cpf,signup_date
CUST-16117,Carlos Gomes,133.689.483-93,14/01/2024
CUST-16118,Marcos Pereira,345.440.954-37,15/11/2024
CUST-16119,Maria Costa,840.615.207-52,29/09/2025
CUST-16120,Ana Santos,397.757.407-99,31/05/2023
CUST-16121,Pedro Ferreira,269.644.134-81,25/03/2024
CUST-16122,Maria Ribeiro,978.848.695-17,08/06/2025
CUST-16123,Camila Alves,699.931.680-52,23/06/2025
CUST-16124,Marcos Ribeiro,648.616.809-33,16/04/2025
CUST-16125,Rafael Silva,262.149.968-37,25/02/2024
CUST-16126,Ana Silva,203.793.766-82,25/10/2023
CUST-16127,Thiago Pereira,830.303.576-41,27/04/2023
CUST-16128,Ana Oliveira,540.451.645-96,14/02/2025
CUST-16129,Lucas Oliveira,218.938.126-50,10/08/2025
CUST-16130,Thiago Costa,478.656.178-12,12/01/2025
CUST-16131,Beatriz Oliveira,849.936.429-37,23/10/2023
CUST-16132,Marcos Rodrigues,164.967.414-72,27/06/2023
CUST-16133,Thiago Silva,949.869.314-88,28/03/2025
CUST-16134,Lucas Rodrigues,216.523.301-47,07/09/2023
CUST-16135,Beatriz Lima,400.915.823-40,14/09/2023
CUST-16136,Pedro Oliveira,635.299.389-22,10/06/2025
CUST-16137,Pedro Souza,881.541.254-94,14/01/2025
CUST-16138,Rafael Oliveira,604.704.627-94,26/09/2023
CUST-16139,Camila Silva,718.878.650-37,30/05/2025
CUST-16140,Ana Souza,719.807.780-87,02/05/2024
CUST-16141,Maria Oliveira,638.659.597-33,02/04/2025
CUST-16142,Lucas Alves,828.822.528-72,02/05/2024
CUST-16143,Julia Lima,561.512.441-17,24/06/2023
CUST-16144,Ana Souza,860.511.497-92,22/08/2025
CUST-16145,Beatriz Gomes,127.932.320-47,11/02/2024
CUST-16146,Maria Santos,465.250.864-24,10/06/2025
CUST-16147,Pedro Souza,300.775.200-37,12/09/2025
CUST-16148,Lucas Lima,462.846.703-84,24/11/2024
CUST-16149,Ana Souza,239.882.846-43,07/08/2023
CUST-16150,Lucas Lima,320.420.426-19,25/01/2025
CUST-16151,Julia Ferreira,377.603.890-26,20/10/2024
CUST-16152,Pedro Alves,130.353.499-72,10/01/2024
CUST-16153,Marcos Souza,427.560.729-19,01/07/2025
CUST-16154,Carlos Ribeiro,928.942.613-75,10/09/2025
CUST-16155,Mariana Gomes,637.201.241-81,27/10/2025
CUST-16156,João Costa,139.954.286-17,27/06/2024
CUST-16157,Fernanda Ferreira,888.760.781-97,10/11/2025
CUST-16158,Mariana Santos,817.951.170-42,17/10/2023
CUST-16159,Julia Santos,155.132.541-89,21/03/2024
CUST-16160,Marcos Silva,856.873.567-17,23/01/2024
CUST-16161,Thiago Alves,590.319.418-78,29/10/2024
CUST-16162,Ana Alves,205.430.818-89,13/09/2025
CUST-16163,Mariana Ribeiro,186.101.167-83,21/06/2023
CUST-16164,Beatriz Rodrigues,751.129.669-25,07/04/2024
CUST-16165,Pedro Ferreira,614.868.894-94,15/08/2025
CUST-16166,Maria Oliveira,267.591.438-36,19/11/2023
CUST-16167,Rafael Silva,444.219.676-64,11/04/2025
CUST-16168,João Lima,529.261.440-21,02/06/2025
CUST-16169,Beatriz Gomes,808.781.739-70,13/10/2024
CUST-16170,Julia Alves,490.302.286-79,09/09/2024
CUST-16171,Marcos Rodrigues,912.480.390-72,20/01/2025
CUST-16172,Mariana Ribeiro,499.596.545-26,10/10/2025
CUST-16173,Marcos Lima,601.631.459-91,25/12/2024
CUST-16174,Rafael Rodrigues,182.409.849-66,18/03/2024
CUST-16175,João Oliveira,367.968.691-70,26/06/2023
CUST-16176,Fernanda Rodrigues,483.221.357-24,29/12/2024
CUST-16177,Pedro Silva,990.570.999-65,16/04/2023
CUST-16178,Thiago Ferreira,713.345.420-49,09/11/2023
CUST-16179,Carlos Lima,421.152.602-23,10/12/2025
CUST-16180,Mariana Santos,209.984.210-59,05/02/2025
CUST-16181,Maria Rodrigues,656.181.998-88,21/02/2025
CUST-16182,Camila Ferreira,140.688.777-28,29/09/2024
CUST-16183,Camila Pereira,495.653.234-12,06/11/2023
CUST-16184,Rafael Pereira,309.974.987-85,27/06/2024
CUST-16185,Marcos Costa,314.333.783-35,02/05/2024
CUST-16186,Mariana Ferreira,182.700.282-70,05/03/2025
CUST-16187,Marcos Lima,367.228.582-76,04/09/2024
CUST-16188,Julia Lima,498.828.905-52,21/08/2024
CUST-16189,Carlos Ferreira,870.860.938-35,05/01/2024
CUST-16190,João Santos,328.487.946-17,25/03/2024
CUST-16191,João Costa,862.915.986-95,25/03/2025
CUST-16192,Beatriz Oliveira,746.645.522-33,29/07/2023
CUST-16193,Fernanda Pereira,508.553.499-16,01/07/2025
CUST-16194,Ana Rodrigues,832.166.246-44,20/02/2024
CUST-16195,Lucas Costa,617.952.494-19,12/03/2025
CUST-16196,Ana Souza,890.189.772-28,13/01/2025
CUST-16197,Marcos Rodrigues,422.553.414-90,10/04/2023
CUST-16198,Mariana Oliveira,326.864.829-37,06/10/2023
CUST-16199,Pedro Costa,916.109.268-40,09/10/2025
CUST-16200,Ana Oliveira,707.235.930-97,03/05/2024
CUST-16201,Thiago Pereira,255.148.618-33,13/10/2023
CUST-16202,Thiago Ribeiro,194.888.717-25,29/02/2024
CUST-16203,Mariana Gomes,671.435.441-85,03/10/2025
CUST-16204,Julia Lima,874.328.499-12,19/07/2025
CUST-16205,Carlos Silva,151.520.103-88,15/08/2024
CUST-16206,Marcos Gomes,105.167.525-68,12/04/2023
CUST-16207,Camila Santos,708.297.104-65,04/06/2025
CUST-16208,Carlos Souza,801.189.436-84,21/07/2025
CUST-16209,Marcos Costa,745.763.823-57,25/05/2024
CUST-16210,Thiago Souza,807.921.552-15,12/04/2024
CUST-16211,Mariana Souza,224.852.861-63,20/06/2023
CUST-16212,Fernanda Costa,435.149.288-18,29/05/2023
CUST-16213,Carlos Ferreira,334.261.421-57,21/09/2024
CUST-16214,Maria Santos,573.648.983-64,09/10/2025
CUST-16215,Pedro Pereira,539.631.639-62,08/06/2023
CUST-16216,Maria Ribeiro,191.333.810-43,05/05/2025
CUST-16217,Ana Oliveira,382.785.863-77,07/09/2023
CUST-16218,Ana Ribeiro,659.787.320-75,03/05/2025
CUST-16219,Ana Ribeiro,209.198.288-78,25/07/2025
CUST-16220,Fernanda Lima,221.389.648-40,08/07/2023
CUST-16221,Carlos Souza,590.524.824-94,04/06/2024
CUST-16222,Fernanda Gomes,801.353.800-30,17/06/2024
CUST-16223,Pedro Ribeiro,766.145.632-32,01/12/2024
CUST-16224,Marcos Silva,654.671.982-10,05/04/2025
CUST-16225,Fernanda Ribeiro,231.831.701-58,16/09/2024
CUST-16226,João Lima,516.705.809-39,29/06/2025
CUST-16227,Lucas Alves,730.375.218-21,15/01/2025
CUST-16228,Thiago Costa,476.237.337-90,25/09/2023
CUST-16229,Maria Costa,144.816.148-42,21/01/2024
CUST-16230,Pedro Alves,252.104.225-35,04/02/2024
CUST-16231,Maria Ribeiro,915.237.564-92,28/07/2024
CUST-16232,Pedro Rodrigues,415.161.550-24,13/04/2025
CUST-16233,Maria Costa,676.304.807-36,13/05/2024
CUST-16234,Carlos Ferreira,969.263.345-14,19/07/2024
CUST-16235,Maria Souza,743.758.828-50,18/11/2025
CUST-16236,João Silva,770.896.168-44,04/12/2025
CUST-16237,Camila Pereira,100.957.284-52,04/12/2023
CUST-16238,Rafael Santos,319.300.412-10,31/05/2024
CUST-16239,Lucas Souza,977.903.137-42,30/04/2023
CUST-16240,João Santos,903.501.545-29,11/07/2024
CUST-16241,Beatriz Alves,899.819.831-15,19/04/2024
CUST-16242,Lucas Ribeiro,860.199.189-53,01/10/2024
CUST-16243,Maria Lima,183.478.225-36,10/04/2024
CUST-16244,Camila Silva,577.115.346-43,20/09/2023
CUST-16245,Thiago Alves,947.252.961-41,30/06/2025
CUST-16246,Camila Rodrigues,154.660.214-29,18/11/2023
CUST-16247,Julia Oliveira,143.911.299-43,10/04/2023
CUST-16248,Beatriz Souza,473.500.496-85,04/06/2025
CUST-16249,Julia Oliveira,764.867.126-86,24/12/2025
CUST-16250,Maria Pereira,200.709.193-46,18/11/2025
CUST-16251,Mariana Santos,980.720.584-68,21/09/2023
CUST-16252,Ana Gomes,446.192.141-89,29/04/2024
CUST-16253,Ana Costa,853.271.432-82,11/12/2024
CUST-16254,João Gomes,407.445.440-78,09/12/2023
CUST-16255,Ana Lima,371.695.562-39,24/07/2025
CUST-16256,Julia Ribeiro,127.460.702-86,18/11/2023
CUST-16257,Pedro Lima,925.563.831-49,23/03/2024
CUST-16258,Ana Lima,145.437.455-44,05/10/2023
CUST-16259,Pedro Ferreira,241.567.469-97,13/01/2025
CUST-16260,João Costa,728.450.452-29,30/09/2025
CUST-16261,Rafael Rodrigues,730.237.446-71,14/12/2025
CUST-16262,Carlos Lima,344.819.898-38,05/02/2024
CUST-16263,Rafael Rodrigues,304.568.618-36,18/05/2023
CUST-16264,Camila Gomes,740.550.723-66,25/02/2024
CUST-16265,Marcos Ribeiro,646.753.145-62,09/06/2024
CUST-16266,Julia Silva,729.248.613-45,22/09/2024
CUST-16267,João Pereira,355.539.536-16,14/06/2024
CUST-16268,João Souza,789.111.859-96,01/12/2023
CUST-16269,Mariana Alves,896.708.254-52,07/09/2025
CUST-16270,Pedro Pereira,395.280.115-83,24/11/2024
CUST-16271,João Souza,388.317.753-76,13/05/2024
CUST-16272,Ana Costa,751.847.403-97,01/04/2025
CUST-16273,Pedro Pereira,946.319.908-42,13/02/2024
CUST-16274,Fernanda Alves,258.686.966-60,08/06/2024
CUST-16275,Maria Gomes,287.583.608-83,24/01/2024
CUST-16276,Camila Ferreira,341.147.678-92,27/11/2025
CUST-16277,Ana Ferreira,874.712.972-50,11/07/2023
CUST-16278,Ana Ferreira,762.633.521-14,22/06/2025
CUST-16279,Marcos Souza,565.732.872-11,09/08/2023
CUST-16280,Beatriz Ribeiro,610.588.861-69,14/12/2024
CUST-16281,Marcos Oliveira,524.845.207-56,07/06/2023
CUST-16282,Rafael Costa,468.521.349-37,20/02/2024
CUST-16283,Rafael Rodrigues,459.934.490-14,05/06/2025
CUST-16284,Fernanda Oliveira,539.734.627-26,21/11/2024
CUST-16285,Marcos Santos,500.928.597-20,10/03/2025
CUST-16286,Camila Pereira,387.806.304-60,25/09/2025
CUST-16287,Marcos Souza,710.426.736-82,30/07/2025
CUST-16288,Camila Santos,451.481.854-18,18/04/2025
CUST-16289,Maria Lima,823.137.518-82,07/04/2023
CUST-16290,João Ferreira,250.546.364-79,24/06/2023
CUST-16291,João Ribeiro,509.940.304-18,01/10/2023
CUST-16292,Maria Ribeiro,897.478.470-13,14/02/2025
CUST-16293,Fernanda Silva,522.318.866-79,10/04/2025
CUST-16294,Carlos Santos,872.251.986-68,07/10/2023
CUST-16295,Mariana Alves,681.955.505-52,01/08/2024
CUST-16296,Beatriz Gomes,884.844.826-58,15/10/2025
CUST-16297,Beatriz Silva,148.456.282-92,29/01/2025
CUST-16298,Camila Lima,175.722.390-53,16/07/2025
CUST-16299,Thiago Lima,207.996.878-30,10/07/2024
CUST-16300,Ana Souza,776.685.934-28,24/10/2024
CUST-16301,Pedro Souza,562.633.481-57,24/11/2023
CUST-16302,Beatriz Gomes,101.704.983-73,20/03/2024
CUST-16303,Fernanda Ferreira,206.726.549-45,17/03/2025
CUST-16304,Ana Pereira,438.908.345-23,28/11/2023
CUST-16305,Rafael Silva,565.427.924-17,20/06/2024
CUST-16306,Carlos Oliveira,131.874.111-64,20/05/2023
CUST-16307,Ana Costa,264.886.353-63,08/04/2024
CUST-16308,Julia Ferreira,657.527.601-38,12/10/2024
CUST-16309,Fernanda Santos,792.602.712-77,14/04/2023
CUST-16310,Fernanda Oliveira,152.128.802-78,19/05/2025
CUST-16311,Lucas Ribeiro,759.270.677-36,18/10/2024
CUST-16312,Beatriz Silva,736.849.428-29,31/08/2023
CUST-16313,João Lima,826.827.224-28,17/04/2025
CUST-16314,João Pereira,892.340.870-75,12/04/2024
CUST-16315,Lucas Gomes,816.273.846-52,22/04/2025
CUST-16316,Marcos Oliveira,961.541.891-83,17/12/2025
CUST-16317,Mariana Ferreira,249.725.425-26,28/07/2025
CUST-16318,Ana Alves,655.847.462-97,14/05/2024
CUST-16319,Beatriz Costa,543.351.528-61,13/05/2025
CUST-16320,Julia Oliveira,733.179.750-76,22/07/2025
CUST-16321,Marcos Pereira,990.535.212-47,30/01/2025
CUST-16322,Pedro Ribeiro,788.821.789-59,10/03/2025
CUST-16323,Carlos Souza,193.442.301-41,05/08/2024
CUST-16324,Pedro Alves,255.758.456-43,18/12/2023
CUST-16325,Maria Gomes,258.286.117-44,31/03/2024
CUST-16326,Fernanda Gomes,961.396.470-96,19/10/2023
CUST-16327,Mariana Ribeiro,588.528.593-49,12/11/2024
CUST-16328,Fernanda Santos,638.863.194-82,16/04/2024
CUST-16329,Carlos Ribeiro,242.911.204-54,08/10/2024
CUST-16330,Marcos Rodrigues,286.553.166-95,26/10/2023
CUST-16331,Rafael Lima,976.384.756-47,19/08/2023
CUST-16332,Marcos Silva,882.232.337-92,12/09/2024
CUST-16333,Pedro Gomes,189.979.814-87,25/09/2025
CUST-16334,Camila Ferreira,456.786.915-74,04/05/2024
CUST-16335,Fernanda Costa,111.900.178-57,20/09/2024
CUST-16336,Marcos Alves,953.157.713-85,09/12/2025
CUST-16337,Lucas Ribeiro,907.858.823-87,20/01/2025
CUST-16338,Pedro Ribeiro,901.130.988-68,09/02/2024
CUST-16339,Ana Pereira,401.238.992-63,06/12/2025
CUST-16340,Rafael Pereira,661.817.100-37,29/04/2023
CUST-16341,Beatriz Costa,499.708.621-85,03/09/2023
CUST-16342,Ana Silva,227.318.404-69,25/04/2024
CUST-16343,Camila Silva,632.595.907-15,18/06/2024
CUST-16344,Camila Gomes,200.555.535-96,01/07/2024
CUST-16345,Pedro Costa,290.626.801-95,16/06/2024
CUST-16346,Rafael Alves,667.761.175-59,10/12/2024
CUST-16347,Maria Souza,535.838.783-90,20/04/2025
CUST-16348,Carlos Costa,269.278.268-55,08/04/2023
CUST-16349,Fernanda Alves,684.607.730-46,08/07/2023
CUST-16350,Thiago Silva,838.973.972-75,30/05/2023
CUST-16351,Carlos Costa,861.275.519-69,27/08/2023
CUST-16352,Camila Silva,129.875.884-12,02/11/2023
CUST-16353,Julia Alves,923.302.115-39,22/11/2024
CUST-16354,João Santos,869.614.740-15,05/01/2025
CUST-16355,Lucas Santos,965.200.662-66,05/08/2023
CUST-16356,Carlos Rodrigues,423.330.202-62,06/12/2023
CUST-16357,Carlos Alves,429.944.420-15,08/06/2023
CUST-16358,Carlos Ribeiro,410.915.731-65,26/06/2023
CUST-16359,João Souza,280.104.195-52,22/08/2023
CUST-16360,Carlos Silva,868.162.512-47,11/04/2025
CUST-16361,Marcos Santos,253.952.254-81,10/01/2024
CUST-16362,Ana Gomes,752.814.938-42,08/11/2023
CUST-16363,Pedro Alves,806.790.901-66,12/12/2023
CUST-16364,Fernanda Rodrigues,600.120.853-69,02/09/2023
CUST-16365,Ana Lima,780.242.752-12,28/09/2023
CUST-16366,Marcos Gomes,842.386.629-86,19/02/2025
CUST-16367,Rafael Souza,748.987.638-62,05/02/2024
CUST-16368,João Gomes,347.429.633-65,10/10/2024
CUST-16369,Julia Ferreira,347.546.755-75,14/11/2025
CUST-16370,Camila Ferreira,281.357.207-48,28/09/2025
CUST-16371,Thiago Oliveira,740.829.349-94,10/11/2023
CUST-16372,Ana Pereira,988.374.466-57,13/12/2024
CUST-16373,Rafael Rodrigues,595.281.971-30,29/03/2025
CUST-16374,Lucas Silva,866.357.258-84,29/01/2025
CUST-16375,Camila Costa,842.788.354-49,28/10/2024
CUST-16376,João Pereira,982.203.366-30,21/02/2024
CUST-16377,Lucas Santos,134.231.136-16,02/09/2025
CUST-16378,Fernanda Silva,178.453.756-64,12/10/2023
CUST-16379,Rafael Ferreira,962.788.253-45,28/07/2025
CUST-16380,Pedro Souza,158.544.144-83,30/08/2025
CUST-16381,Fernanda Lima,539.636.126-29,07/05/2025
CUST-16382,Lucas Silva,379.299.451-53,27/01/2024
CUST-16383,João Ferreira,191.766.988-13,01/10/2024
CUST-16384,Fernanda Ferreira,166.281.696-89,15/10/2023
CUST-16385,Ana Lima,276.418.983-90,30/05/2025
CUST-16386,Lucas Alves,245.841.503-79,02/04/2025
CUST-16387,Marcos Costa,405.389.679-30,06/04/2025
CUST-16388,Ana Silva,762.305.828-85,06/09/2025
CUST-16389,Beatriz Rodrigues,217.303.123-13,01/12/2023
CUST-16390,Mariana Silva,488.308.414-13,01/07/2025
CUST-16391,Fernanda Ribeiro,433.782.269-13,12/07/2024
CUST-16392,Pedro Costa,663.700.802-34,30/09/2025
CUST-16393,Maria Ribeiro,257.536.457-80,20/08/2025
CUST-16394,Fernanda Silva,845.372.926-41,09/09/2023
CUST-16395,Beatriz Ferreira,258.712.954-45,23/08/2024
CUST-16396,Beatriz Rodrigues,691.803.246-14,01/09/2024
CUST-16397,Beatriz Oliveira,785.969.186-52,23/09/2023
CUST-16398,Camila Ribeiro,221.351.872-39,27/11/2024
CUST-16399,Thiago Rodrigues,976.471.577-71,13/05/2025
CUST-16400,Fernanda Oliveira,208.770.571-71,24/08/2023
CUST-16401,Maria Souza,445.430.356-75,30/01/2024
CUST-16402,Ana Costa,456.912.868-38,04/08/2024
CUST-16403,Pedro Alves,352.862.107-78,25/10/2024
CUST-16404,Pedro Souza,402.142.727-36,13/10/2024
CUST-16405,Julia Silva,537.211.977-19,12/02/2025
CUST-16406,Maria Gomes,394.545.513-76,02/10/2024
CUST-16407,João Souza,313.283.118-12,08/09/2024
CUST-16408,Rafael Lima,431.502.755-15,16/10/2024
CUST-16409,Julia Gomes,559.906.707-51,28/12/2023
CUST-16410,Marcos Ribeiro,266.296.936-81,15/11/2025
CUST-16411,Maria Souza,766.224.855-58,19/12/2024
CUST-16412,Fernanda Ribeiro,470.867.331-96,18/02/2025
CUST-16413,Camila Rodrigues,917.741.163-74,27/07/2024
CUST-16414,Mariana Rodrigues,566.518.709-28,31/10/2025
CUST-16415,Rafael Ferreira,957.748.468-89,20/05/2023
CUST-16416,Maria Pereira,991.485.962-52,21/04/2024
CUST-16417,Mariana Souza,557.916.761-14,20/03/2025
CUST-16418,Pedro Rodrigues,902.863.735-67,27/04/2025
CUST-16419,Julia Costa,376.817.699-41,21/10/2025
CUST-16420,Maria Santos,184.317.797-18,06/10/2025
CUST-16421,Maria Lima,632.199.525-15,11/10/2024
CUST-16422,Maria Oliveira,779.490.506-59,29/04/2024
CUST-16423,Rafael Oliveira,193.517.651-52,07/12/2024
CUST-16424,Lucas Santos,693.763.745-64,23/04/2023
CUST-16425,Ana Costa,479.888.629-19,16/11/2024
CUST-16426,João Oliveira,287.139.285-83,13/02/2025
CUST-16427,Carlos Alves,852.667.309-16,21/04/2023
CUST-16428,Lucas Gomes,724.972.812-33,10/11/2025
CUST-16429,Thiago Gomes,608.439.227-92,13/12/2024
CUST-16430,Maria Gomes,354.201.285-23,19/08/2025
CUST-16431,João Costa,493.236.550-84,26/09/2024
CUST-16432,Julia Lima,958.415.108-52,01/09/2023
CUST-16433,Pedro Souza,296.574.530-64,04/12/2025
CUST-16434,Maria Santos,845.284.704-28,03/05/2024
CUST-16435,Ana Ribeiro,551.600.263-80,04/12/2025
CUST-16436,Marcos Souza,146.917.457-86,30/06/2023
CUST-16437,Rafael Alves,501.649.227-30,23/09/2023
CUST-16438,Maria Ribeiro,670.815.589-92,23/06/2025
CUST-16439,Fernanda Ribeiro,879.236.756-89,05/08/2025
CUST-16440,Fernanda Ferreira,171.615.455-24,16/11/2025
CUST-16441,Maria Oliveira,799.378.802-99,25/10/2023
CUST-16442,Fernanda Oliveira,343.308.236-73,17/07/2023
CUST-16443,Maria Oliveira,605.491.297-50,12/10/2024
CUST-16444,Camila Alves,294.160.607-51,17/04/2024
CUST-16445,Lucas Souza,820.830.149-62,22/10/2024
CUST-16446,Thiago Ribeiro,961.149.909-58,14/07/2025
CUST-16447,Lucas Lima,750.206.844-88,20/07/2024
CUST-16448,Mariana Oliveira,706.199.413-47,15/05/2025
CUST-16449,Pedro Oliveira,656.536.891-37,24/07/2024
CUST-16450,Ana Gomes,961.151.353-36,10/09/2025
CUST-16451,Julia Pereira,344.477.600-92,20/08/2023
CUST-16452,Lucas Alves,328.913.657-98,09/03/2024
CUST-16453,Beatriz Rodrigues,484.735.788-56,01/08/2023
CUST-16454,Ana Pereira,694.658.330-13,01/10/2023
CUST-16455,Julia Pereira,767.338.174-58,09/11/2025
CUST-16456,Julia Silva,644.217.587-39,12/05/2023
CUST-16457,João Costa,138.364.203-28,20/02/2025
CUST-16458,Thiago Santos,520.529.560-15,11/07/2024
CUST-16459,Fernanda Souza,965.942.758-49,30/05/2025
CUST-16460,Carlos Rodrigues,504.999.545-53,18/07/2024
CUST-16461,Lucas Oliveira,623.753.983-58,05/11/2023
CUST-16462,Julia Costa,655.806.202-65,15/06/2024
CUST-16463,Mariana Pereira,709.917.560-64,05/06/2024
CUST-16464,Ana Pereira,727.811.865-59,30/12/2023
CUST-16465,Lucas Pereira,615.208.385-64,19/10/2024
CUST-16466,Pedro Costa,370.216.453-11,20/05/2023
CUST-16467,Mariana Gomes,282.683.244-41,11/05/2024
CUST-16468,Beatriz Santos,474.333.827-40,19/07/2024
CUST-16469,Pedro Souza,582.799.419-82,11/12/2023
CUST-16470,Beatriz Alves,832.830.717-55,19/10/2023
CUST-16471,Carlos Oliveira,413.473.914-71,07/07/2024
CUST-16472,João Lima,489.831.880-25,17/07/2025
CUST-16473,Lucas Lima,210.847.266-60,20/11/2023
CUST-16474,Pedro Alves,528.239.556-80,30/09/2024
CUST-16475,Maria Alves,157.511.993-73,11/05/2023
CUST-16476,Pedro Costa,466.856.610-15,21/07/2023
CUST-16477,Julia Ferreira,811.306.530-99,22/06/2024
CUST-16478,Camila Lima,362.496.535-63,16/08/2025
CUST-16479,Fernanda Lima,590.140.160-58,01/09/2023
CUST-16480,João Lima,253.405.873-26,11/11/2023
CUST-16481,Pedro Santos,647.635.459-97,22/05/2023
CUST-16482,Marcos Costa,111.639.963-76,29/12/2023
CUST-16483,Beatriz Rodrigues,103.704.990-74,28/10/2023
CUST-16484,Beatriz Ferreira,759.967.467-48,01/12/2025
CUST-16485,Ana Rodrigues,103.388.578-79,26/07/2024
CUST-16486,Carlos Souza,877.329.867-81,07/05/2024
CUST-16487,Thiago Gomes,783.415.392-31,14/03/2025
CUST-16488,Camila Alves,944.592.877-73,09/06/2023
CUST-16489,Rafael Silva,728.298.985-97,03/07/2025
CUST-16490,Lucas Silva,771.714.447-95,02/05/2024
CUST-16491,Mariana Gomes,890.680.328-70,16/10/2023
CUST-16492,Ana Pereira,637.329.665-50,24/10/2025
CUST-16493,Beatriz Gomes,273.494.333-90,19/04/2024
CUST-16494,Mariana Costa,796.812.791-76,25/08/2023
CUST-16495,Marcos Souza,809.816.592-91,16/11/2025
CUST-16496,Carlos Souza,542.108.281-60,16/06/2024
CUST-16497,Marcos Costa,865.429.396-69,26/03/2024
CUST-16498,Carlos Oliveira,626.999.545-53,04/04/2024
CUST-16499,Marcos Santos,181.734.116-91,27/11/2025
CUST-16500,João Souza,411.918.389-56,24/06/2025
CUST-16501,Camila Silva,385.897.256-10,13/05/2023
CUST-16502,Beatriz Rodrigues,839.856.792-92,21/05/2025
CUST-16503,Maria Ferreira,136.389.208-64,05/05/2023
CUST-16504,Carlos Lima,892.619.818-60,06/06/2024
CUST-16505,Ana Rodrigues,483.199.528-23,28/07/2024
CUST-16506,Camila Lima,442.541.787-36,12/05/2025
CUST-16507,Mariana Alves,725.975.659-52,30/01/2024
CUST-16508,Rafael Gomes,667.317.206-43,09/06/2024
CUST-16509,Marcos Pereira,412.807.889-75,27/09/2024
CUST-16510,Carlos Gomes,640.238.973-55,25/11/2025
CUST-16511,Camila Santos,215.744.712-89,24/04/2024
CUST-16512,Camila Santos,217.950.484-82,03/10/2024
CUST-16513,Beatriz Costa,321.880.551-37,24/05/2025
CUST-16514,Maria Santos,475.226.225-86,05/04/2024
CUST-16515,Thiago Costa,225.418.432-75,23/01/2025
CUST-16516,Julia Ferreira,106.154.906-47,30/05/2025
CUST-16517,Marcos Santos,372.667.165-36,25/01/2024
CUST-16518,Pedro Oliveira,899.217.848-80,03/06/2024
CUST-16519,Julia Oliveira,331.129.454-29,16/04/2023
CUST-16520,Carlos Rodrigues,615.934.552-84,04/02/2025
CUST-16521,Beatriz Lima,198.103.610-25,11/05/2025
CUST-16522,Rafael Alves,762.277.130-79,21/01/2025
CUST-16523,Mariana Gomes,802.488.484-78,29/04/2023
CUST-16524,Rafael Silva,796.941.372-90,09/03/2025
CUST-16525,Beatriz Alves,623.374.960-94,16/09/2025
CUST-16526,Pedro Souza,137.471.838-78,04/07/2025
CUST-16527,Carlos Gomes,229.709.726-94,19/06/2025
CUST-16528,Marcos Silva,524.744.989-73,04/08/2023
CUST-16529,Ana Ribeiro,580.235.758-37,24/04/2023
CUST-16530,João Ferreira,291.750.157-79,03/10/2025
CUST-16531,Thiago Ferreira,992.752.497-80,05/05/2025
CUST-16532,Lucas Silva,652.843.831-71,05/05/2023
CUST-16533,Maria Alves,190.776.358-71,12/06/2024
CUST-16534,Fernanda Rodrigues,650.640.154-13,21/07/2024
CUST-16535,Pedro Oliveira,237.730.836-42,10/11/2023
CUST-16536,Ana Pereira,465.168.779-41,25/05/2024
CUST-16537,Mariana Pereira,616.472.520-60,15/07/2024
CUST-16538,Marcos Alves,231.251.512-73,21/05/2024
CUST-16539,Mariana Costa,897.321.964-90,03/07/2024
CUST-16540,Fernanda Ferreira,140.385.767-91,23/05/2025
CUST-16541,Beatriz Silva,560.684.893-61,22/11/2024
CUST-16542,Maria Costa,787.729.642-59,14/02/2024
CUST-16543,Thiago Ferreira,397.959.537-59,24/02/2025
CUST-16544,Marcos Gomes,310.379.458-27,07/08/2025
CUST-16545,Pedro Pereira,643.448.359-22,21/08/2025
CUST-16546,Rafael Pereira,617.878.273-20,24/10/2024
